STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
SC,7,"222,620","22,560","191,880","5,800","133,710","600,690","186,270",740,170,260,310,0,40,"11,250","77,930","29,678,933","222,620","30,043,662","191,400","20,667,473","110,240","151,245","86,620","570,196","81,590","441,785","132,690","204,247","43,330","664,507","75,890","757,789","45,700","1,333,104","82,600","3,255,202","4,440","4,310","16,182","59,150","1,446,885","29,990","807,998","83,790","364,729","13,640","3,612","2,580","39,735","10,140","77,325","7,700","42,610","28,500","30,473","4,650","10,101","1,750","8,559","178,770","4,447,019","171,750","1,254,886","5,700","9,262","168,840","374,790","178,730","1,764,848","150,300","1,194,809","161,890","900,840","222,350","22,284,106","221,910","3,759,007","4,450","11,027","1,430","4,660","102,570","133,939","29,670","9,634","24,250","14,111","22,360","31,716",0,0,"47,460","63,543","8,470","5,434","32,190","131,934",150,517,"1,560","5,344","2,550","3,884","220,470","3,881,797",0,0,0,0,360,674,"20,240","19,412",30,49,"221,350","3,625,069","221,690","3,794,717","1,430",515,770,851,"94,060","442,238","119,060","469,257"
SC,8,"53,680","4,610","47,690",950,"40,050","150,570","49,230",10,0,0,10,0,0,780,"20,460","15,205,791","53,680","15,506,373","46,310","9,290,121","38,160","120,837","33,400","541,109","32,240","442,016","28,950","70,441","14,000","695,732","32,670","940,071","11,900","637,630","16,670","905,769","1,540",640,"2,886","13,380","360,001","19,890","1,691,583","21,750","300,582","1,600",400,"2,940","79,997","7,220","77,098","1,420","13,338",0,0,0,0,"1,750","19,406","51,790","2,245,403","50,430","799,863","1,170","3,066","48,920","204,735","51,780","1,056,165","40,630","486,851","48,570","502,255","53,630","12,443,815","53,610","2,873,259","28,710","127,324",200,746,"21,930","37,465","15,630","22,437","4,680","2,700",0,0,0,0,30,25,"1,820","2,332","13,200","94,715",0,0,220,797,410,"1,126","53,020","2,819,831",0,0,0,0,0,0,0,0,0,0,"53,570","2,835,815","53,640","2,987,317","19,200","14,711","23,810","27,415","28,350","437,604","18,960","165,707"
SC,9,"8,320",720,"7,400",120,"7,510","24,160","8,460",0,0,0,0,0,0,30,"3,230","5,608,276","8,320","5,730,663","7,080","2,718,205","7,360","69,660","6,370","253,042","6,220","209,224","4,140","28,093","2,530","220,943","6,760","679,181","1,570","101,501","1,840","103,812",330,40,242,"1,890","52,443","5,710","1,360,297","4,780","122,387",80,22,830,"31,966","2,120","28,009",250,"2,619",0,0,0,0,720,"21,510","8,100","688,522","7,890","303,296",180,588,"7,760","60,777","8,100","376,162","5,770","99,829","7,770","211,711","8,310","4,920,104","8,310","1,415,904","3,800","43,071",20,96,"4,840","27,503","3,900","16,834",440,278,0,0,0,0,0,0,220,647,"3,010","29,124",0,0,20,96,40,134,"8,230","1,373,061",0,0,0,0,0,0,0,0,0,0,"8,310","1,388,417","8,320","1,467,358","5,280","15,482","6,840","32,375","4,450","235,101","1,940","58,201"
SC,10,"3,560",330,"3,110",70,"3,390","9,770","3,100",0,0,0,0,0,0,0,"1,640","8,589,393","3,560","8,719,966","2,920","2,419,067","3,440","136,495","3,060","477,931","3,010","404,065","2,240","54,669","1,110","212,865","3,260","2,502,249",640,"45,177",840,"50,521",180,10,81,910,"26,686","2,870","2,539,156","2,290","130,573",20,5,380,"23,582","1,090","14,545",110,"1,162",0,0,0,0,580,"63,740","3,400","811,168","3,350","402,509",50,177,"3,270","51,075","3,400","460,745","2,120","42,459","3,320","385,312","3,560","7,779,793","3,560","2,399,490",720,"24,563",10,61,"2,500","47,924","2,180","26,014",110,67,0,0,0,0,0,0,70,451,"1,460","25,625",0,0,10,73,10,48,"3,530","2,395,032",0,0,0,0,0,0,0,0,0,0,"3,560","2,374,336","3,560","2,483,137","2,180","19,815","3,080","77,246","1,700","367,498",730,"119,464"
SD,0,"415,380","198,180","168,230","42,580","227,970","788,780","240,110","11,200","3,570",450,"7,180","1,340","1,860","45,010","109,060","25,538,550","414,450","26,124,398","348,030","16,085,521","130,540","273,805","85,410","474,386","78,330","342,637","5,260","11,904","62,170","773,624","84,090","1,816,820","44,360","572,476","78,700","1,662,938","31,440","8,140","30,308","63,480","852,140","36,290","2,734,197","130,700","585,848","9,490","2,431","2,650","52,182","24,360","173,744","10,070","51,168","50,590","55,372","4,780","10,034","12,220","92,492","71,310","1,778,703","7,100","66,339","56,610","103,399","60,430","240,475","70,310","428,755","48,790","360,208","56,180","551,032","328,990","18,787,613","325,370","3,586,847","4,680","19,881","4,620","4,127","138,280","179,044","23,640","12,512","26,250","14,608","27,280","30,393","29,490","4,951","67,410","93,823","6,980","4,516","61,860","208,614","10,720","40,228","11,870","38,229","16,150","7,054","389,550","4,043,556","63,560","140,910","54,160","125,576","43,220","59,092","22,770","21,590","7,010","7,143","295,520","3,415,660","317,760","3,689,497","4,830","9,277","8,510","39,467","88,720","629,644","302,370","839,899"
SD,1,"6,950","3,610","2,990",210,"5,600","12,220","2,520",60,20,0,40,0,0,120,"3,120","-634,094","6,020","-622,605","2,460","60,977","2,850","8,495","1,680","7,081","1,500","3,986",40,174,"2,190","-30,276","2,800","45,191",520,"5,321",790,"8,219","2,950",30,172,0,0,"1,510","-110,706","2,560","11,489",60,14,0,0,880,"5,084",40,133,400,424,250,812,500,"2,478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,150,10,133,50,19,10,21,0,0,0,0,0,0,0,0,10,9,0,0,"1,540","2,852",450,"2,635",480,"2,124",0,0,"3,750","18,789",960,"1,540",580,971,340,597,330,310,410,571,50,129,"1,680","3,195",20,20,0,0,880,"1,559","3,130","15,411"
SD,2,"61,720","52,130","4,080","4,970","27,540","51,380","12,870","2,730","1,160",40,"1,530",630,400,"6,180","9,760","316,058","61,720","327,959","51,240","272,929","8,920","4,337","5,430","6,223","4,800","3,334",80,52,"5,680","17,128","5,230","5,971","2,560","9,175","4,450","19,050","1,970",360,916,90,424,930,"-1,395","7,760","11,901",50,11,20,150,"1,180","4,533",90,305,"1,190","1,014",910,"3,028",290,265,"1,340","25,613",50,184,"1,060",616,810,"2,154","1,240","3,108",490,"2,662",800,"1,134","9,070","14,933","8,600","1,501",40,16,160,55,390,29,210,3,0,0,90,19,0,0,0,0,0,0,"5,500","4,149","1,210","5,200","1,250","4,430",50,19,"54,230","46,416","17,140","19,109","15,560","17,634","5,510","3,234","2,140","1,860","1,050",902,"8,480","1,474","14,250","5,799",10,16,30,153,"4,370","2,159","51,550","42,459"
SD,3,"80,720","53,740","11,580","13,960","38,490","119,870","34,520","3,420","1,120",100,"2,200",450,840,"13,720","19,040","1,402,028","80,720","1,433,872","65,950","1,102,442","14,830","13,515","8,700","20,788","7,570","9,184",210,103,"8,950","66,618","8,230","22,185","6,790","42,260","12,240","114,603","3,510","1,790","5,677","6,400","10,774","1,980","4,222","16,420","31,844",370,84,50,308,"2,760","12,087",670,"2,130","6,190","5,598",550,"1,499",590,695,"4,480","79,281",210,540,"3,650","2,489","2,820","7,257","4,260","11,535","1,690","8,750","2,860","7,113","57,570","390,409","56,400","41,286",170,331,"1,170",398,"17,770","6,179",960,25,"1,390",448,"5,230","3,241","7,410","1,099","3,740","1,244",240,48,"8,880","14,650","4,420","15,845","4,470","13,886","5,740","1,512","74,040","215,559","23,970","75,919","20,710","70,183","17,110","23,647","4,780","4,190","3,180","2,637","46,250","35,108","53,230","51,932",0,0,0,0,"8,890","9,706","67,960","172,079"
SD,4,"105,520","58,580","27,050","17,150","52,220","189,120","56,960","3,070",920,150,"2,000",260,510,"16,130","23,980","3,830,277","105,520","3,903,165","91,920","3,094,691","24,080","22,469","14,080","32,863","12,700","18,576",530,338,"12,570","105,555","13,530","59,517","9,400","76,185","18,010","268,489","5,710","2,790","10,330","18,250","118,044","3,870","19,301","31,140","72,888","2,110",503,130,965,"4,260","23,196","2,200","8,554","16,450","18,122",580,"1,097","1,310","2,055","12,250","198,066",720,"1,341","9,440","8,387","9,000","22,620","11,880","40,889","7,040","37,719","7,890","23,797","102,290","2,094,192","101,030","255,676",30,69,"2,000","1,281","41,100","33,778","3,210",180,"5,470","2,927","6,900","6,961","16,830","2,976","20,580","19,290","1,380",372,"11,780","27,062","3,580","12,586","3,920","12,016","7,270","2,804","101,650","453,265","21,180","44,210","17,110","36,705","16,300","25,710","4,500","4,062","1,880","2,223","85,550","221,898","91,260","254,107",20,61,0,0,"16,250","27,585","86,880","223,361"
SD,5,"59,660","18,790","35,650","4,250","35,090","137,110","41,820","1,200",240,90,870,0,100,"5,260","18,660","3,680,304","59,660","3,753,973","50,540","2,671,701","22,130","25,030","13,680","38,660","12,550","24,926",780,612,"10,880","114,534","13,240","76,701","8,110","87,485","15,120","330,390","5,060","1,620","6,580","14,380","207,049","4,680","43,878","23,340","73,669","1,840",469,230,"1,856","3,660","23,502","2,290","11,128","10,700","12,408",560,892,"1,520","2,896","12,680","222,622","1,010","2,494","9,860","11,513","10,490","29,516","12,510","46,251","8,620","50,613","9,030","33,641","59,370","2,400,346","58,950","324,371",30,101,800,"1,156","27,330","41,457","3,770",297,"5,820","3,396","5,120","6,387","5,250",876,"17,160","28,488","1,720",616,"10,380","29,784",900,"3,536","1,240","4,138","2,060","1,373","57,870","389,879",320,132,210,83,"3,410","4,985","3,400","3,339",430,725,"55,490","282,914","57,170","317,070",0,0,10,40,"16,600","44,258","41,030","111,929"
SD,6,"41,510","5,650","34,390","1,160","25,620","110,590","34,690",470,80,40,360,0,20,"2,360","13,690","3,597,356","41,510","3,665,029","35,580","2,546,709","19,080","24,832","12,880","41,816","11,860","27,934",810,717,"8,360","103,653","12,100","100,390","6,600","94,704","11,800","316,580","4,040",860,"3,434","10,280","197,309","4,920","66,491","18,700","67,673","2,240",604,260,"3,023","2,870","20,751","1,950","9,919","8,380","10,015",300,362,"1,630","3,824","11,000","213,634","1,020","3,364","8,800","13,567","9,720","32,306","10,920","51,093","8,150","56,123","8,950","37,325","41,430","2,567,534","41,180","356,192",110,221,260,529,"20,790","38,154","3,780",368,"6,000","3,607","4,750","6,018",0,0,"14,150","26,437","1,470",756,"8,150","27,543",140,394,320,906,570,532,"40,530","389,380",0,0,0,0,410,662,"3,020","3,064",50,85,"40,750","318,038","41,040","349,011",10,3,0,0,"13,190","48,061","26,570","82,997"
SD,7,"45,520","4,290","40,360",680,"31,350","129,440","43,570",250,30,30,190,0,0,"1,190","15,410","5,987,760","45,520","6,118,411","38,950","3,860,503","26,970","51,406","19,670","102,193","18,440","73,744","1,740","2,188","10,010","194,998","19,090","297,481","7,900","171,907","13,270","475,053","5,820",650,"2,991","10,800","237,781","10,300","295,413","22,750","130,651","2,450",654,930,"14,481","4,820","40,623","2,350","14,024","7,290","7,791","1,620","2,344","3,480","11,965","20,210","448,680","2,300","11,728","16,470","33,418","18,780","79,114","20,160","126,812","16,210","129,599","17,850","99,973","45,490","4,704,815","45,390","781,570",480,"1,459",170,590,"24,130","35,232","7,040","1,438","6,410","3,607","5,200","7,767",0,0,"11,760","18,346","1,750","1,407","10,680","55,785",10,32,170,630,390,598,"44,320","769,115",0,0,0,0,150,257,"4,610","4,765",0,0,"45,180","746,338","45,340","808,647",150,81,100,75,"20,800","145,799","21,740","86,267"
SD,8,"10,700","1,070","9,400",160,"9,170","30,220","10,120",0,0,0,0,0,0,60,"4,230","3,087,268","10,700","3,182,095","8,760","1,425,779","8,790","46,184","6,830","89,176","6,520","70,973",600,"1,313","2,670","120,901","7,230","335,036","2,020","70,890","2,510","110,365","1,890",40,208,"2,660","64,173","5,670","596,574","5,860","94,827",330,84,790,"21,784","2,730","28,759",390,"4,005",0,0,0,0,"1,950","16,671","7,330","235,995","1,130","14,140","5,990","17,704","6,870","42,719","7,310","75,486","5,310","54,168","6,850","75,946","10,700","2,711,498","10,690","609,951","3,200","10,528",30,99,"4,760","5,899","3,120","1,969",970,494,0,0,0,0,20,9,350,772,"3,700","33,105",0,0,30,99,80,216,"10,180","562,957",0,0,0,0,0,0,0,0,0,0,"10,690","604,056","10,700","649,215","3,010","2,326","5,600","7,893","6,070","150,880","2,900","32,682"
SD,9,"2,090",200,"1,860",30,"1,940","6,090","2,140",0,0,0,0,0,0,0,770,"1,415,190","2,090","1,451,392","1,770","561,041","1,940","25,913","1,620","42,435","1,570","34,528",210,"1,180",560,"40,180","1,740","195,564",330,"10,767",350,"12,114",330,0,0,440,"10,676","1,570","438,985","1,390","36,202",30,8,180,"7,298",760,"9,362",70,732,0,0,0,0,560,"11,009","1,410","79,303",370,"7,827","1,020","4,085","1,330","13,647","1,410","25,935",940,"14,291","1,350","39,201","2,090","1,327,505","2,090","380,444",470,"4,534",0,0,"1,290","5,641",970,"2,521",150,91,0,0,0,0,0,0,50,298,810,"8,484",0,0,0,0,0,0,"2,010","353,650",0,0,0,0,0,0,0,0,0,0,"2,090","374,832","2,090","396,041","1,120","3,192","1,850","9,239","1,200","80,968",420,"12,763"
SD,10,990,110,860,20,950,"2,750",900,0,0,0,0,0,0,0,410,"2,856,403",990,"2,911,107",860,"488,749",970,"51,624",840,"93,151",820,"75,452",260,"5,227",310,"40,333",900,"678,784",130,"3,782",180,"8,075",170,0,0,210,"5,910",870,"1,381,434",790,"54,704",0,0,70,"2,317",450,"5,847",20,238,0,0,0,0,400,"40,634",630,"275,509",300,"24,721",330,"11,620",600,"11,142",630,"47,646",340,"6,283",610,"232,902",990,"2,576,381",990,"835,706",140,"2,489",0,0,720,"12,654",580,"5,711",50,38,0,0,0,0,0,0,20,247,420,"5,200",0,0,0,0,0,0,980,"844,546",0,0,0,0,0,0,0,0,0,0,990,"830,873",990,"854,480",500,"3,578",920,"22,067",470,"118,669",190,"59,951"
TN,0,"2,970,180","1,310,740","1,117,510","478,950","1,451,080","5,848,690","1,942,050","63,140","39,030","3,790","20,320","10,810","12,550","520,550","670,220","168,594,874","2,959,490","171,301,991","2,480,320","122,109,394","703,340","1,257,461","401,980","2,885,886","372,110","2,199,668","32,440","63,459","525,970","8,637,110","360,380","8,701,532","249,140","4,125,094","558,290","12,013,986","65,390","61,890","212,192","388,920","5,236,065","120,030","6,811,487","742,590","2,707,117","67,270","17,259","18,290","441,898","86,590","512,837","40,250","190,366","221,200","236,441","25,860","68,219","7,260","129,607","587,000","13,831,953","56,820","595,282","453,650","1,120,116","505,420","1,427,847","573,960","3,220,804","437,660","3,500,011","490,540","4,123,212","2,199,160","118,500,217","2,194,400","23,090,631","28,410","153,969","54,900","37,241","884,150","1,070,674","105,530","134,803","121,110","66,215","174,280","188,181","198,870","33,697","466,410","549,659","42,670","19,531","421,510","1,452,760","101,950","291,014","114,530","307,876","121,940","54,214","2,832,240","28,983,808","668,500","1,690,333","581,880","1,460,476","459,960","621,461","179,830","164,121","53,260","32,507","1,949,990","22,096,248","2,173,060","24,048,375","52,040","129,631","52,040","245,252","508,050","2,698,006","2,339,950","6,987,211"
TN,1,"39,630","22,340","14,440","1,500","25,300","60,850","8,780",540,360,10,170,10,0,"1,620","18,390","-2,858,392","28,950","-2,816,698","8,410","244,581","11,170","45,917","6,750","49,897","6,220","34,344",190,472,"15,890","-225,141","9,800","245,451","2,740","37,664","4,890","56,080","4,280",190,876,70,451,"5,750","-583,712","9,180","41,694",150,35,80,"1,378","2,650","12,627",160,846,"1,380","1,623","1,540","5,666",50,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,130","1,465",100,"1,206",990,240,130,165,0,0,0,0,20,18,10,9,70,56,0,0,"5,460","15,379","5,280","21,871","5,440","19,371",70,38,"19,150","92,649","3,800","3,770","2,220","2,236","1,210","1,803","2,370","2,250","4,020","3,165","1,050","1,300","7,250","18,486",220,478,20,160,"4,450","7,766","16,100","66,667"
TN,2,"449,800","349,360","41,010","53,430","188,450","463,340","115,940","13,360","8,930",350,"4,080","4,010","2,090","70,990","73,460","2,425,442","449,800","2,504,125","348,950","1,912,120","48,590","23,766","28,160","35,339","25,680","22,496",560,355,"74,380","304,976","25,040","14,828","16,910","67,051","39,960","187,330","4,460","4,370","12,243","1,040","4,859","4,160","-8,980","76,260","78,683",620,135,110,479,"5,710","17,509",690,"2,202","6,740","5,909","5,990","18,788",140,60,"11,140","168,521",800,"1,553","7,740","7,196","7,410","15,204","10,150","24,843","5,680","34,958","6,950","11,231","44,820","78,356","44,700","8,985",20,47,"3,750","1,302","2,660",299,"1,610",54,0,0,520,139,130,21,170,58,60,13,"63,600","53,201","17,450","59,211","17,850","55,154",560,155,"397,770","434,949","164,460","213,297","146,750","181,774","57,680","39,661","22,550","20,235","12,680","6,718","43,820","8,687","110,200","63,958",30,43,20,68,"36,920","17,829","375,180","387,661"
TN,3,"734,740","397,170","120,130","202,760","348,540","1,328,150","506,360","21,530","13,680",700,"7,150","4,400","6,860","205,410","138,980","12,539,459","734,740","12,737,769","596,440","9,881,853","86,640","61,163","40,660","80,185","36,550","51,581","1,400",937,"135,920","1,059,897","33,800","53,706","40,310","290,215","105,760","1,115,331","8,810","19,070","63,355","49,630","89,720","7,820","23,063","149,690","198,310","3,460",792,300,"1,637","11,340","37,614","3,320","9,725","28,610","24,860","3,840","10,868",250,245,"37,570","577,369","2,280","3,744","28,040","31,005","25,700","47,345","35,040","86,852","19,400","112,354","26,590","111,191","440,100","2,728,445","439,490","291,128",100,151,"18,270","6,128","136,410","44,881","3,860",167,"8,790","2,871","36,570","20,503","51,850","7,970","40,840","12,659","2,010",521,"112,130","189,087","45,510","124,555","46,280","121,080","46,740","13,162","698,790","2,355,492","313,650","1,081,802","280,440","951,497","236,330","331,381","50,070","46,050","25,000","13,566","352,430","246,249","455,420","454,925",50,55,20,28,"61,300","66,274","654,200","1,964,899"
TN,4,"744,700","339,290","221,870","158,810","343,940","1,490,220","525,780","18,560","11,830","1,250","5,480","2,370","2,980","153,500","149,930","26,792,207","744,700","27,108,514","653,830","22,337,840","129,000","91,130","61,920","143,388","56,200","96,443","3,930","2,496","97,280","796,220","51,730","128,147","51,380","511,595","132,900","2,145,708","12,810","18,240","60,146","119,600","780,873","13,040","84,152","160,080","316,307","16,310","3,937",780,"5,578","15,150","64,991","9,380","32,993","69,630","73,371","3,130","7,870",450,827,"105,880","1,688,669","6,980","12,910","78,140","114,647","78,670","135,803","100,640","277,981","67,760","385,269","79,660","313,581","715,140","13,526,517","711,860","1,654,167",90,196,"21,900","13,793","309,570","260,085","11,580",755,"33,550","18,908","53,790","56,584","115,250","20,880","177,290","158,613","9,550","3,235","69,660","171,631","28,360","72,635","33,160","82,903","52,660","21,238","728,440","3,218,772","184,870","390,745","151,190","324,451","146,170","222,863","39,930","35,748","10,180","7,772","574,910","1,394,083","615,050","1,604,915",110,110,40,154,"101,490","168,371","634,350","1,770,364"
