STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
CT,9,"20,030","1,660","17,620",560,"18,500","1,150","16,490","3,530","62,000","24,350",0,0,0,0,0,70,"5,990","13,578,964","20,030","13,912,620","17,490","8,715,302","18,170","173,811","16,830","632,354","16,360","505,289","8,240","72,524","5,660","673,932","16,860","1,218,339","3,610","229,688","3,540","204,710",80,290,"2,620","2,910","87,744","9,190","1,672,594","9,160","333,656",380,95,"2,970","128,614","3,300","56,284",380,"3,711",0,0,0,0,"1,020","20,072","19,850","1,951,108",290,"18,626","19,690","1,033,024",120,476,"18,970","389,184","19,840","1,445,563","14,840","16,810","14,730","279,975",450,"6,923","1,130",454,0,0,"3,880","34,190","18,830","252,953","3,280","93,923","1,090","35,664","19,990","11,643,253","20,010","3,461,301","12,510","174,996",20,91,"12,210","51,341","10,450","38,223","1,710","1,018",0,0,0,0,0,0,410,751,"6,670","94,618",0,0,20,111,50,278,"19,920","3,530,249",0,0,0,0,0,0,0,0,0,0,"20,000","3,409,960","20,020","3,629,871","16,420","56,177","17,140","62,269","10,980","377,073","8,960","272,892","4,690","103,988","4,850","168,904"
CT,10,"11,670",840,"10,410",250,"10,760",660,"10,650","1,820","37,620","15,530",0,0,0,0,0,20,"3,520","43,426,036","11,670","43,876,531","9,770","16,640,235","11,390","1,524,276","10,890","2,379,921","10,660","1,798,238","7,650","366,730","2,960","723,525","11,030","11,816,423","1,810","152,664","1,780","109,915",60,70,598,"1,490","46,817","7,940","7,819,332","6,320","450,495",80,20,"2,070","123,261","2,580","55,457",190,"1,900",0,0,0,0,"1,510","84,797","11,570","6,095,344",50,"4,810","11,520","3,624,326",40,210,"11,220","475,562","11,570","4,120,954","8,650","13,073","7,630","174,743",320,"6,829",530,227,0,0,"4,910","608,627","11,210","1,960,698","2,270","322,986","2,010","74,020","11,650","37,327,754","11,670","11,565,470","2,370","211,636",0,0,"8,910","292,920","8,320","241,429",550,356,0,0,0,0,0,0,160,"1,339","4,550","157,036",0,0,0,0,30,272,"11,630","12,971,055",0,0,0,0,0,0,0,0,0,0,"11,660","11,272,549","11,670","12,041,138","9,590","148,210","10,760","456,219","4,530","639,368","7,110","1,535,378","2,650","287,323","5,020","1,248,055"
DE,0,"464,070","221,980","162,740","68,020","407,170","29,970","213,090","286,330","860,250","263,010","17,660","8,620",60,"8,980","3,110","65,700","130,430","31,276,117","462,480","31,662,807","380,750","21,257,304","134,490","211,052","93,820","766,228","87,740","617,324","89,330","108,505","59,100","736,023","79,320","1,417,194","58,460","1,127,684","112,870","3,080,922","1,900","16,710","69,102","83,470","1,348,235","23,500","1,569,250","100,550","386,690","11,580","2,993","2,560","63,389","9,950","83,250","7,140","34,326","35,010","38,683","3,290","7,554","1,510","24,641","152,710","3,769,201","28,520","311,299","143,590","1,061,007","1,510","2,405","134,380","414,653","151,400","1,494,754","11,410","7,692","121,830","1,029,569","2,650","12,230","8,540","4,159","10,600","16,878","3,690","32,973","124,300","612,492","36,040","276,296","4,100","69,461","372,990","22,369,181","371,350","4,254,633","12,320","67,094","7,210","10,382","140,300","182,181","28,440","25,769","23,700","13,738","26,750","29,407","24,700","4,216","65,720","76,813","5,770","6,813","45,170","144,548","11,940","74,012","13,700","83,295","11,240","8,620","443,850","4,970,557","74,940","176,936","65,340","158,236","50,170","65,214","22,680","20,497","5,040","5,124","339,660","4,072,451","358,890","4,297,071","9,240","15,992","10,920","38,255","94,850","444,484","358,110","1,109,194","350,130","983,965","10,900","125,227"
DE,1,"4,620","2,960","1,280",210,"2,910",700,"2,460","1,010","6,500",920,110,60,0,50,0,130,"2,320","-362,635","3,040","-358,412",980,"34,450","1,270","7,121",980,"7,828",880,"5,476",180,936,"1,410","-28,584","1,250","11,745",410,"6,313",570,"7,599",180,50,217,0,0,760,"-74,575",850,"4,223",10,4,20,225,200,"1,358",30,124,160,214,120,446,20,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,220,20,206,80,29,20,22,0,0,0,0,0,0,0,0,10,10,0,0,490,"1,417",390,"3,492",420,"3,390",0,0,"1,970","11,159",310,301,210,204,130,178,170,164,290,432,80,198,"1,040","2,532",30,49,10,8,760,"1,356","1,790","9,966","1,700","8,260",120,"1,706"
DE,2,"59,190","49,370","3,580","5,490","50,120","4,470","21,040","33,850","53,150","12,390","3,910","2,210",0,"1,700","1,160","7,330","10,070","312,454","59,190","319,465","46,360","251,297","7,140","3,160","4,830","5,939","4,370","3,940",580,362,"6,700","24,211","3,850","1,298","2,560","10,131","5,620","27,425",110,"1,220","3,166",200,938,720,-988,"6,900","7,011",80,17,20,171,420,"1,251",120,374,850,845,470,"1,424",0,0,"2,000","31,629","1,360","13,601",900,"1,146",90,50,"1,430","3,239","1,790","4,578",150,81,"1,190","8,544",20,60,50,15,120,196,40,35,"1,200","1,536",720,"2,505",40,411,"7,190","12,551","7,030","1,376",0,0,320,125,350,39,220,9,0,0,80,21,10,5,10,6,0,0,"5,500","4,294","1,140","8,383","1,200","8,243",40,19,"51,310","47,101","18,080","20,515","16,420","18,786","5,700","3,653","1,760","1,508",720,624,"6,910","1,337","12,760","5,815",0,0,0,0,"4,540","2,322","49,100","43,601","48,940","43,285",250,316
DE,3,"91,680","57,420","11,510","20,920","81,560","5,260","35,650","65,980","146,820","50,020","6,100","3,270",20,"2,810","1,300","19,540","21,290","1,582,662","91,680","1,602,275","73,010","1,201,740","12,880","9,144","8,010","15,798","7,300","10,339","2,230","1,411","11,070","90,993","6,320","8,699","7,010","48,575","16,410","183,161",250,"4,610","17,566","9,140","17,901","1,430","4,002","14,070","19,613",440,99,50,313,940,"3,273",510,"1,653","3,630","3,404",310,831,30,66,"6,390","97,638","3,780","34,803","4,180","3,613",220,172,"4,570","9,626","5,980","13,986",520,376,"3,910","26,915",90,418,170,120,440,652,80,100,"4,280","9,305","1,830","10,103",150,957,"61,220","394,308","60,580","41,538",10,5,"1,370",557,"17,760","6,113",890,37,"1,540",478,"4,890","2,787","6,520","1,082","5,000","1,612",190,68,"9,260","15,944","3,680","21,772","3,810","21,413","3,780","2,016","86,450","259,219","32,290","105,886","28,620","96,504","23,710","32,164","4,720","4,005","1,950","1,603","49,410","35,424","57,310","53,975",0,0,0,0,"8,550","8,489","80,660","213,553","80,290","212,596",590,957
DE,4,"110,140","58,870","22,610","24,680","97,690","6,250","45,610","77,470","198,590","66,590","4,910","2,530",10,"2,360",660,"21,600","25,890","3,995,113","110,140","4,037,068","93,520","3,162,931","21,000","17,095","12,900","32,941","11,890","23,181","9,770","6,026","10,460","96,103","10,450","21,075","10,300","104,207","22,630","394,349",320,"4,400","18,646","20,290","151,024","2,650","21,955","21,100","41,955","1,750",417,140,"1,187","1,570","7,423","1,610","5,880","10,390","11,534",340,765,100,180,"20,850","315,184","6,850","61,829","18,360","28,698",360,433,"16,100","33,317","20,480","64,442","1,850","1,357","14,840","98,142",300,"1,518",690,457,"2,310","3,770",190,294,"14,910","41,393","5,900","39,653",440,"3,315","106,670","2,130,255","106,120","263,701",20,42,"3,270","2,604","43,020","37,910","2,900",184,"6,370","3,769","8,210","8,503","14,860","2,580","23,330","21,242","1,000",665,"7,430","18,471","5,140","29,063","5,440","31,249","4,640","2,918","107,550","461,014","23,920","50,121","19,870","42,660","18,080","25,807","5,470","4,832","1,680","1,752","88,620","225,791","92,320","248,489",20,19,0,0,"17,280","26,317","92,290","237,647","91,480","235,491","1,180","2,155"
DE,5,"66,040","29,280","24,890","9,410","57,840","4,280","32,540","41,340","127,680","36,820","1,590",370,10,"1,210",0,"8,590","21,200","4,070,997","66,040","4,112,427","54,730","2,966,198","21,100","19,449","13,540","45,600","12,600","32,621","15,680","11,153","7,660","73,758","11,030","37,890","9,880","138,704","19,650","488,892",290,"2,380","10,162","16,930","276,091","2,720","33,816","16,910","41,430","2,200",539,170,"1,899","1,250","7,855","1,480","6,816","8,160","9,130",650,"1,296",120,274,"27,000","451,473","5,870","57,352","25,530","69,165",320,530,"22,960","50,683","26,820","122,764","2,060","1,335","21,520","152,192",490,"1,997","1,150",703,"3,430","5,447",230,615,"20,500","61,537","6,950","44,319",640,"4,303","65,730","2,717,287","65,540","388,391",50,110,"1,260","2,835","24,140","33,397","3,850",379,"3,520","2,074","4,660","5,865","3,310",549,"14,760","21,874","1,160","1,155","5,360","14,881","1,250","9,184","1,740","12,099","1,620","1,542","65,130","475,383",330,113,230,82,"2,200","2,921","3,320","3,077",340,607,"63,150","354,994","63,780","373,514",10,7,20,121,"16,030","35,263","49,820","136,051","48,900","132,927","1,320","3,124"
DE,6,"44,470","12,450","26,900","3,980","38,960","3,020","23,820","26,560","98,480","27,130",630,100,10,510,0,"4,330","16,480","3,856,881","44,470","3,891,084","36,690","2,684,881","18,490","18,865","12,500","52,370","11,680","38,440","15,520","13,191","6,200","66,351","10,340","50,126","8,440","155,353","15,820","506,438",240,"1,650","7,406","13,250","284,820","2,540","36,649","11,380","34,203","1,960",504,180,"2,497",980,"7,413","1,030","5,275","4,390","4,875",190,369,140,442,"24,510","476,834","4,240","46,581","23,720","93,675",200,439,"21,830","53,495","24,450","150,085","1,930","1,283","20,380","160,392",440,"1,776","1,200",699,"3,290","5,852",290,629,"19,770","66,690","6,120","39,248",610,"4,533","44,360","2,748,938","44,260","414,503",150,156,480,"1,738","17,240","26,040","3,930",527,"3,200","1,957","3,380","4,373",0,0,"10,840","16,981",990,"1,091","4,420","12,957",290,"1,815",590,"3,795",610,810,"44,040","475,383",0,0,0,0,270,358,"2,420","2,193",60,106,"43,920","388,463","44,040","404,376",30,24,20,106,"12,280","33,733","32,090","103,918","31,140","100,477","1,320","3,440"
DE,7,"67,700","9,550","54,440","2,900","59,890","4,590","37,980","34,360","173,610","51,490",400,80,0,320,0,"3,870","25,370","9,168,813","67,700","9,255,858","57,840","6,403,040","36,790","46,921","27,320","161,326","25,760","122,429","34,590","37,127","11,160","176,420","23,120","205,348","15,100","429,262","25,620","1,084,793",380,"2,090","9,929","18,950","483,620","6,480","160,873","22,040","87,045","4,380","1,217",710,"10,981","2,160","19,552","1,980","10,699","7,440","8,681","1,200","2,423",430,"2,019","52,380","1,267,906","5,600","72,235","51,520","350,732",250,548,"48,920","150,679","52,320","507,622","3,820","2,433","44,910","399,602",900,"3,263","3,460","1,585","1,020",961,"1,040","2,564","45,510","182,825","11,130","80,377","1,410","16,112","67,610","7,002,576","67,520","1,210,147","1,440","3,251",380,"2,079","28,550","34,454","9,690","2,102","7,140","4,362","5,540","7,858",0,0,"11,750","15,078","1,830","2,509","8,210","32,119",50,303,430,"2,663",450,883,"67,290","1,286,104",0,0,0,0,80,133,"4,830","4,718",0,0,"67,380","1,175,693","67,440","1,216,213",490,143,220,129,"24,980","106,544","42,610","174,984","40,410","161,906","3,070","13,078"
DE,8,"17,080","1,710","14,880",360,"15,360","1,160","11,280","5,360","46,720","14,770",20,0,0,20,0,310,"6,600","4,763,216","17,080","4,839,157","15,010","3,107,620","12,860","36,433","11,080","160,964","10,670","128,516","9,070","17,296","3,620","154,620","10,270","277,456","4,110","197,484","5,840","340,587",110,310,"1,905","4,080","115,224","4,280","364,246","5,590","75,941",720,186,840,"23,843","1,610","21,293",300,"2,844",0,0,0,0,400,"3,923","16,490","653,855",790,"22,318","16,320","264,177",60,182,"15,590","75,538","16,480","342,151",960,727,"12,980","147,589",320,"1,711","1,480",477,0,0,"1,090","4,234","15,200","101,854","2,870","32,139",530,"11,889","17,070","3,941,664","17,060","909,200","9,270","39,972",50,415,"7,170","8,388","5,180","4,171","1,760","1,000",0,0,0,0,10,10,520,"1,004","3,360","24,739",0,0,60,443,90,343,"16,980","910,607",0,0,0,0,0,0,0,0,0,0,"17,050","900,812","17,070","942,336","6,510","4,761","7,870","8,193","8,790","104,816","8,260","71,908","6,640","46,730","2,060","25,178"
DE,9,"2,170",260,"1,830",50,"1,970",150,"1,840",290,"6,020","2,020",0,0,0,0,0,0,800,"1,440,950","2,170","1,475,628","1,840","742,470","2,000","14,710","1,770","72,896","1,720","61,498","1,080","6,443",560,"56,124","1,790","172,827",480,"28,162",520,"34,993",20,10,105,410,"12,443","1,200","303,108","1,080","34,678",40,10,280,"12,682",510,"8,227",50,405,0,0,0,0,150,"3,804","2,120","169,135",30,"2,580","2,110","92,091",20,51,"2,050","17,348","2,120","109,888",80,74,"1,530","24,691",60,711,240,67,0,0,400,"4,518","2,000","34,273",350,"9,040",140,"6,996","2,170","1,271,414","2,170","364,279","1,150","12,429",0,0,"1,320","6,046","1,130","3,759",140,81,0,0,0,0,0,0,60,137,730,"9,595",0,0,0,0,20,89,"2,150","361,669",0,0,0,0,0,0,0,0,0,0,"2,160","358,233","2,170","380,721","1,490","4,464","1,890","8,198","1,200","50,877",950,"31,057",450,"11,374",590,"19,683"
DE,10,990,120,830,20,870,90,890,120,"2,690",880,0,0,0,0,0,0,420,"2,447,666",990,"2,488,257",780,"702,677",960,"38,154",890,"210,566",870,"190,884",640,"14,560",260,"26,027",910,"630,730",170,"9,493",200,"12,685",20,0,0,210,"6,174",700,"720,164",620,"40,591",0,0,160,"9,591",320,"5,605",30,256,0,0,0,0,120,"13,651",960,"305,547",0,0,950,"157,710",0,0,930,"20,728",960,"179,238",30,26,580,"11,502",40,776,110,36,0,0,330,"19,984",930,"113,079",180,"18,912",130,"20,945",990,"2,150,188",990,"661,278",230,"10,923",0,0,730,"29,772",670,"14,601",30,17,0,0,0,0,0,0,30,184,420,"10,131",0,0,0,0,0,0,980,"682,918",0,0,0,0,0,0,0,0,0,0,990,"631,506",990,"669,100",670,"6,525",910,"21,500",450,"74,767",540,"86,509",180,"30,919",400,"55,590"
DC,0,"348,320","225,510","58,440","53,630","298,220","28,740","152,380","214,530","540,910","144,310","8,120","4,910",140,"3,070","1,300","59,530","61,030","34,161,870","346,910","34,764,694","299,050","23,950,089","100,390","239,153","80,950","997,635","76,510","766,373","77,440","191,474","64,450","1,302,993","71,200","2,709,507","20,690","521,000","46,610","1,766,534",240,"10,390","48,474","26,700","426,827","17,150","2,552,465","99,970","602,824","6,010","1,462","6,340","228,508","9,960","78,953","5,360","20,038","37,960","46,396","3,730","10,553",890,"12,389","142,460","5,105,282","21,240","251,167","134,720","1,975,966","4,770","5,349","89,370","518,880","141,860","2,527,592","13,630","8,342","80,650","1,030,849","2,090","17,203","5,440","3,646","3,560","7,257","4,840","66,660","116,270","961,430","44,140","448,919","3,540","30,008","293,390","26,588,995","292,090","6,201,432","25,140","188,329",990,980,"93,180","151,292","33,370","73,948","17,920","10,251","15,900","18,218","11,250","1,728","29,140","28,307","2,820","3,978","49,950","272,114","1,810","4,972","2,030","4,975","5,170","4,058","334,590","7,146,181","52,440","120,809","45,380","105,230","33,900","40,856","10,980","10,241","1,010","1,278","271,050","6,050,149","287,420","6,513,861","22,400","50,146","22,130","97,489","77,960","527,484","263,220","1,151,002","253,860","781,781","11,340","369,221"
DC,1,"3,880","3,080",470,170,"2,410",730,"1,830","1,020","4,790",640,70,50,0,20,0,220,"1,350","-700,519","2,460","-694,959",950,"49,443",910,"6,720",750,"11,356",690,"7,538",190,859,"1,320","-32,298",900,"41,597",170,"4,736",230,"5,211",20,30,167,10,27,530,"-207,946","1,130","5,560",20,4,10,139,190,"1,075",30,100,320,420,430,"1,648",10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,136,20,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,"1,323",60,254,60,181,0,0,"1,730","19,253",360,214,240,152,100,157,190,174,40,70,20,132,650,"2,694",60,126,0,0,360,936,"1,550","17,491","1,440","10,321",140,"7,170"
DC,2,"32,610","26,630",830,"4,550","26,840","3,060","14,070","18,900","35,930","9,040","1,700","1,110",0,600,570,"6,840","4,690","174,364","32,610","183,013","23,910","144,772","3,340","1,223","2,610","3,956","2,380","2,820",660,633,"7,360","27,557","2,080","3,093",670,"2,543","2,170","11,119",0,900,"2,744",110,567,310,-710,"7,660","8,649",90,21,20,133,290,973,100,314,950,976,870,"2,999",0,0,"1,510","23,693",760,"7,595",690,"1,463",500,179,840,"2,759","1,400","4,517",140,87,710,"6,565",20,146,20,6,60,173,30,27,860,"1,559",700,"2,800",30,260,"2,510","5,102","2,260",562,0,0,30,7,350,45,280,20,0,0,50,17,0,0,0,0,0,0,"6,130","4,993",190,727,200,628,30,16,"27,630","33,138","14,860","16,684","12,720","14,166","4,500","2,968","1,470","1,395",130,145,"2,170",522,"8,540","5,731",0,0,20,58,"4,210","2,195","25,190","29,610","24,990","29,176",240,435
DC,3,"56,770","37,200","2,350","16,160","48,100","5,350","25,010","41,030","91,260","34,630","2,760","1,790",20,940,500,"16,550","8,360","982,248","56,770","1,000,720","46,660","794,668","4,900","2,535","3,490","8,212","3,180","5,778","2,560","2,380","12,450","84,638","2,920","8,160","1,320","9,776","5,800","75,969",10,"3,160","14,680","1,980","4,368",530,625,"13,890","18,472",490,113,60,344,570,"1,975",430,"1,199","3,150","3,243",360,"1,181",10,8,"5,840","86,402","2,220","18,586","4,340","5,893",980,592,"2,170","6,523","5,680","13,752",510,414,"1,860","15,929",50,290,60,36,170,409,50,84,"4,220","12,274","3,400","24,278",130,712,"38,540","252,203","38,030","26,625",0,0,180,50,"12,660","4,907",630,54,"1,330",460,"3,770","2,450","3,760",624,"3,680","1,236",70,34,"9,990","15,640",640,"1,878",580,"1,549","1,520",865,"53,730","171,733","22,990","75,866","20,310","66,337","17,270","22,516","2,970","2,744",390,451,"29,400","21,727","36,680","38,614",10,8,0,0,"6,280","7,513","49,480","140,391","49,210","139,604",350,787
DC,4,"78,700","52,920","4,880","18,620","66,780","7,110","32,340","54,780","121,320","38,500","2,650","1,630",40,980,240,"18,180","12,280","2,916,812","78,700","2,958,881","70,080","2,543,497","10,710","5,300","7,650","17,306","7,060","12,250","9,750","9,715","11,280","67,844","6,450","21,068","2,150","20,071","9,580","222,252",20,"3,160","16,116","5,730","34,670",970,"3,791","21,240","42,069","1,440",334,220,"1,854","1,240","5,073","1,570","4,853","12,400","16,154",330,915,20,18,"19,140","327,664","5,730","45,815","17,200","35,450","1,250","1,397","6,830","18,416","18,980","58,565","1,900","1,384","6,170","49,115",150,844,220,191,600,"1,322",110,170,"15,870","66,727","11,980","101,445",480,"2,912","76,680","1,670,740","76,360","211,398",20,68,500,352,"27,630","27,055","2,040",258,"5,640","3,495","7,160","9,071","6,890","1,009","14,150","12,717",410,304,"7,140","16,251",860,"1,849",830,"1,842","2,110","1,189","76,890","338,846","14,170","28,022","12,060","24,558","10,800","13,759","3,520","3,235",420,508,"65,450","184,343","67,040","202,614",30,28,20,20,"12,930","22,851","65,410","158,167","64,890","156,183",670,"1,983"
