STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
ID,2,"95,610","77,070","11,040","6,600","84,070","5,610","36,780","49,470","91,230","17,270","5,540",450,0,"5,100",160,"7,530","21,750","503,899","95,610","514,990","71,620","410,090","14,650","9,359","7,870","11,608","7,080","6,624",780,650,"12,120","33,043","7,610","6,978","13,230","69,745","1,000",940,"2,213",190,685,"1,740","-8,856","11,750","11,091",100,21,30,417,"1,410","3,904",200,716,"1,550","1,156","94,560","1,092,540","94,560","1,060,272","17,190","32,267","1,040","23,076",840,"12,846",270,"1,117",570,431,710,"2,454",840,"2,653",980,"3,115",170,71,540,"5,071",20,87,50,31,50,218,600,943,30,618,180,170,"2,430","4,788","2,580",639,0,0,"1,080",273,500,72,250,8,0,0,100,19,30,10,110,36,0,0,"9,860","7,147","4,130","35,249","4,240","35,042",30,14,"77,200","62,692","26,060","27,238","22,880","24,359","7,320","4,885","4,020","3,314","2,130","1,467","2,330",567,"12,760","8,000",0,0,0,0,"7,340","3,556","73,310","58,229","72,960","57,274",480,955
ID,3,"158,490","102,960","28,910","24,510","143,970","6,900","65,380","108,400","240,770","65,490","7,170",580,30,"6,550",160,"27,410","36,160","2,753,994","158,490","2,792,438","127,370","2,134,725","24,380","22,880","12,940","28,339","11,710","16,507","2,600","1,911","22,670","179,467","12,640","30,907","28,920","344,353","2,100","5,370","14,862","13,530","23,631","4,160","9,399","28,520","38,444",650,137,90,442,"3,450","8,736","1,070","3,541","7,910","5,727","155,580","2,367,432","155,580","2,316,195","26,970","51,238","2,900","68,212","2,320","37,061",970,"2,294","1,600","1,342","2,040","5,838","2,460","7,576","2,790","8,612",440,237,"1,570","13,672",50,290,130,104,80,250,"1,900","6,518",80,"1,119","8,440","5,711","100,390","566,619","100,180","57,994",20,29,"4,870","1,580","35,070","11,627","1,380",55,"1,760",558,"8,880","4,143","12,550","2,045","12,960","4,733",100,44,"19,370","32,220","13,800","106,228","13,890","106,249","5,860","3,195","144,940","364,098","48,770","149,082","42,240","133,264","30,670","53,919","9,320","7,787","5,910","4,437","77,060","46,367","92,300","82,597",10,20,0,0,"18,330","17,953","132,760","298,859","131,990","297,123","1,100","1,736"
ID,4,"196,350","93,820","67,300","32,050","179,620","8,270","89,180","134,370","394,670","132,170","6,150",540,30,"5,570",120,"33,870","43,210","7,119,870","196,350","7,209,087","167,320","5,689,530","37,890","37,408","19,930","54,835","18,170","33,133","11,280","7,983","27,450","256,331","19,540","75,676","39,170","737,725","3,650","9,110","29,671","33,670","226,837","8,080","70,926","46,820","89,217","2,840",661,190,"1,632","5,170","17,947","3,350","13,006","21,050","19,411","189,650","3,272,366","189,650","3,215,574","28,600","56,791","6,710","157,194","4,240","63,186","3,720","8,970","2,670","3,101","5,370","14,915","5,710","21,650","6,610","24,790","1,300",692,"4,400","36,814",170,818,400,527,180,397,"4,920","25,263",240,"3,012","23,190","38,894","194,150","3,623,904","192,190","393,352",20,41,"9,290","7,009","92,380","106,662","4,880",325,"6,660","3,608","13,110","11,910","34,040","7,444","61,640","81,733",620,770,"21,210","52,566","17,000","131,878","17,030","137,840","12,310","8,350","188,890","715,995","49,440","114,736","42,860","95,772","47,770","107,950","8,390","7,019","4,800","5,590","139,090","286,700","153,740","349,823",10,12,0,0,"36,740","51,773","157,940","415,625","156,300","410,921","2,350","4,704"
ID,5,"117,810","34,680","71,720","9,980","107,660","5,080","61,360","71,620","292,980","103,640","2,280",170,20,"2,100",0,"13,790","33,010","7,256,988","117,810","7,350,094","98,980","5,457,916","35,260","38,044","19,230","71,967","17,670","46,696","16,950","14,105","21,110","210,076","19,110","113,385","32,470","881,494","3,180","5,670","20,108","26,090","396,848","8,260","113,642","37,100","93,106","3,200",798,280,"2,754","4,230","20,979","3,390","16,506","17,380","19,000","108,150","2,201,335","108,150","2,159,945","20,990","41,390","9,670","232,112","4,250","66,426","7,360","24,371","2,110","3,215","8,510","22,773","8,710","43,679","9,620","47,874","1,870","1,086","7,440","63,171",230,"1,203",620,599,220,754,"7,490","44,367",300,"4,160","20,100","56,745","117,570","4,742,269","117,070","560,098",10,25,"4,500","8,787","61,040","147,621","5,920",667,"6,220","3,274","8,700","9,304","14,170","2,408","47,460","128,351",750,"1,842","15,570","43,189","6,070","54,233","6,810","63,545","5,450","5,267","114,740","621,076","2,670","1,143","1,930",817,"18,730","42,863","5,360","4,558","1,340","2,553","97,710","412,477","103,980","464,198",10,13,0,0,"32,710","71,086","84,670","225,379","82,750","219,240","2,670","6,140"
ID,6,"75,570","12,350","59,400","3,320","69,330","3,140","41,480","43,920","207,870","72,960",860,60,0,790,0,"6,410","23,930","6,539,976","75,570","6,618,459","63,340","4,734,137","29,860","40,982","16,820","71,862","15,520","48,246","16,180","15,410","14,930","155,297","16,790","139,884","24,930","879,166","2,510","3,070","11,706","18,770","385,351","7,460","143,185","26,010","78,483","2,960",782,280,"3,133","3,200","19,003","2,740","14,463","11,710","14,280","66,070","1,491,583","66,070","1,460,713","14,850","30,870","9,500","249,441","3,280","49,968","7,920","34,462","1,460","2,970","8,760","26,201","8,770","55,511","9,480","59,578","1,890",997,"7,730","70,800",260,"1,078",700,720,300,"1,378","7,900","59,178",270,"4,231","15,810","59,194","75,510","4,724,480","75,230","576,970",20,52,"1,830","6,192","39,310","128,310","5,510",834,"5,550","3,176","6,540","7,360",0,0,"33,000","112,465",650,"2,616","10,720","32,815","1,660","15,111","2,320","22,420","1,930","2,510","73,980","582,641",0,0,0,0,"4,670","9,400","4,020","3,563",320,819,"70,270","448,659","72,000","487,838",20,18,0,0,"23,210","66,201","52,130","159,166","50,250","152,026","2,560","7,139"
ID,7,"96,760","9,780","84,190","2,400","89,320","4,270","58,460","43,020","278,350","97,520",390,40,0,350,0,"4,240","31,750","12,895,656","96,760","13,062,947","81,770","8,830,882","51,770","98,888","32,040","201,901","29,920","143,523","31,030","35,967","20,910","331,783","33,780","551,016","34,450","1,692,235","3,730","2,770","11,945","23,050","550,119","16,410","602,437","37,040","167,291","4,740","1,275","1,050","16,376","6,530","51,107","4,240","25,252","13,690","16,449","72,140","1,694,097","72,140","1,657,034","17,540","37,063","24,620","766,518","4,670","70,808","22,450","156,464","2,060","5,151","23,280","83,394","23,460","198,918","24,610","209,329","4,630","2,516","21,090","226,432",700,"2,847","2,050","1,884",940,"5,244","22,190","232,349",770,"14,162","27,590","189,882","96,730","10,225,916","96,620","1,485,772",100,644,"1,310","8,583","55,250","184,728","11,820","3,764","7,810","4,440","8,990","10,600",0,0,"44,240","154,380",920,"5,180","15,500","66,053",460,"4,016","1,460","13,979","1,490","3,106","94,850","1,392,219",0,0,0,0,890,"2,088","6,810","6,183",60,280,"95,450","1,301,043","95,860","1,380,248",340,125,120,79,"42,990","203,490","53,520","211,729","49,640","185,669","5,290","26,060"
ID,8,"24,100","2,170","21,350",470,"22,700",960,"18,580","6,170","71,260","25,960",20,0,0,20,0,290,"8,420","6,875,116","24,100","7,004,074","20,210","3,724,474","18,700","89,985","12,920","195,662","12,190","149,696","7,730","16,944","5,920","241,097","14,860","720,759","8,280","588,150","1,190",330,"1,703","5,380","141,180","10,040","1,103,627","9,440","128,958",580,146,"1,160","33,140","4,320","46,851",860,"8,592",0,0,"12,100","287,125","12,100","279,541","3,550","7,584","12,000","496,318",640,"15,760","11,140","180,855",840,"2,658","11,310","60,628","11,710","113,204","12,000","119,124","1,640","1,113","9,960","139,299",380,"2,166","1,410","1,030","1,210","9,352","11,260","191,835",530,"17,193","12,040","233,193","24,090","5,854,624","24,080","1,113,344",250,"1,729",200,"2,033","16,020","59,994","6,230","8,165","1,450",786,0,0,0,0,"10,520","37,871",270,"2,404","5,420","41,136",0,0,220,"2,063",260,"1,109","23,520","1,060,313",0,0,0,0,10,37,0,0,0,0,"24,040","1,053,350","24,080","1,123,245","7,350","5,399","11,750","15,632","13,250","197,831","10,760","132,023","7,770","75,707","3,840","56,316"
ID,9,"3,730",350,"3,290",70,"3,560",130,"3,410",530,"11,290","4,280",0,0,0,0,0,0,"1,370","2,509,109","3,730","2,550,830","3,040","989,429","3,400","46,305","2,550","90,216","2,430","71,418","1,100","7,854",960,"68,237","2,970","415,263","1,030","83,209",230,20,116,780,"21,736","2,500","734,769","1,930","41,721",30,7,300,"12,495","1,150","14,561",160,"1,728",0,0,"1,320","31,060","1,320","30,209",400,852,"2,400","166,107",30,"1,351","2,180","78,934",210,615,"2,230","19,351","2,370","23,159","2,400","24,673",180,210,"1,860","33,859",50,509,340,157,510,"10,056","2,290","90,777",190,"5,005","2,250","102,461","3,720","2,209,456","3,720","543,411",90,795,20,164,"2,260","18,199","1,520","8,794",150,81,0,0,0,0,100,182,60,866,"1,110","11,592",0,0,20,175,30,155,"3,630","510,602",0,0,0,0,0,0,0,0,0,0,"3,720","525,212","3,720","560,437","1,820","5,163","3,200","17,369","2,090","113,877","1,620","62,800",750,"21,571","1,030","41,229"
ID,10,"1,660",180,"1,440",20,"1,570",70,"1,590",160,"4,510","1,650",0,0,0,0,0,0,710,"4,886,111","1,660","4,909,969","1,310","795,652","1,620","118,882","1,310","281,788","1,250","228,086",820,"27,264",500,"86,845","1,470","1,502,029",470,"50,327",140,0,0,380,"11,435","1,380","1,801,863",960,"23,858",0,0,120,"5,452",590,"7,653",60,613,0,0,400,"9,514",400,"9,241",120,273,"1,260","323,787",0,0,"1,130","140,107",130,325,"1,140","16,269","1,240","12,188","1,260","17,349",80,73,760,"14,558",30,458,120,114,450,"33,821","1,220","216,555",180,"28,949","1,190","238,067","1,660","4,319,050","1,660","1,237,902",300,"6,113",0,0,"1,090","142,800",890,"128,756",30,19,0,0,0,0,0,0,30,485,580,"9,316",0,0,0,0,10,69,"1,630","1,176,702",0,0,0,0,0,0,0,0,0,0,"1,650","1,095,102","1,660","1,169,331",750,"6,581","1,510","57,368",780,"168,120",870,"173,432",260,"57,598",700,"115,834"
IL,0,"6,116,510","2,996,620","2,135,650","873,670","5,460,540","376,990","3,352,480","3,933,670","11,504,270","3,718,060","112,310","49,430",700,"62,180","14,930","753,260","1,509,230","489,256,372","6,100,020","495,222,371","5,085,910","330,103,855","1,899,890","6,235,749","1,309,140","14,655,147","1,230,260","10,700,639","842,770","1,047,893","949,260","12,286,137","1,119,140","40,424,193","1,439,140","47,795,609","63,650","210,080","1,208,502","855,320","12,892,679","396,540","25,986,449","1,482,780","5,965,999","146,420","37,619","40,480","1,162,159","151,530","1,355,532","99,960","523,241","516,800","575,555","5,361,460","89,555,202","5,361,460","87,811,114","900,060","1,744,087","688,660","24,652,124","177,050","3,160,773","563,290","7,338,432","110,730","174,339","615,210","5,304,112","646,480","5,449,216","685,630","6,290,410","72,650","82,572","535,400","5,830,969","10,080","76,113","17,430","14,761","37,130","924,482","580,820","7,636,601","34,050","682,090","755,390","5,703,898","4,852,870","382,132,660","4,819,640","71,823,446","9,820","160,275","87,830","138,655","2,297,050","5,375,995","419,310","1,018,042","259,630","150,124","368,580","401,073","340,730","63,468","1,563,000","3,310,212","20,770","47,612","752,960","2,434,770","158,300","1,265,530","178,870","1,391,704","131,680","103,056","5,815,680","82,930,929","943,370","2,342,007","830,320","2,029,925","739,610","1,301,141","309,260","281,840","63,740","64,043","4,190,040","66,447,462","4,548,860","70,925,874","194,180","433,770","212,270","1,224,324","1,195,990","6,353,199","4,745,520","18,216,463","4,602,700","13,577,608","182,400","4,638,855"
IL,1,"66,240","40,760","20,390","2,910","46,090","11,530","44,200","17,080","98,360","16,660",740,450,0,300,20,"1,690","32,650","-7,236,939","49,750","-7,159,627","16,360","678,503","22,420","146,155","15,950","162,628","14,580","107,024","2,200","9,567","21,200","-291,433","21,000","580,016","12,360","208,008","4,490",530,"3,390",90,329,"14,140","-2,027,680","13,490","77,312",260,63,120,"4,747","3,730","25,877",440,"2,381","2,780","3,483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,925,0,0,"1,150","5,531",170,"4,687",900,309,290,529,30,10,0,0,50,32,30,23,160,201,0,0,"8,020","22,321","5,630","59,847","6,010","57,855",30,34,"30,180","218,687","5,580","7,041","3,490","4,781","2,840","5,971","2,830","2,751","3,940","5,519",960,"5,002","10,310","32,445",530,954,0,0,"5,640","12,346","27,390","198,716","25,510","153,469","2,430","45,247"
IL,2,"777,760","664,260","48,790","56,390","663,080","63,940","360,640","432,310","628,780","125,870","30,000","13,730",70,"16,210","6,290","65,710","137,520","3,973,965","777,750","4,062,441","592,350","3,160,267","115,620","54,387","78,880","93,159","72,280","60,250","4,380","2,278","110,250","366,578","63,830","50,158","90,350","452,371","2,730","7,790","25,487","1,850","7,389","10,270","-28,756","106,840","88,476",940,208,140,827,"6,440","23,556","1,510","5,065","12,870","12,228","767,600","7,787,944","767,600","7,602,832","102,960","185,111","10,100","219,502","7,320","124,202","3,250","5,763","5,090","3,144","6,720","43,029","8,500","39,778","9,550","46,385",730,789,"4,770","37,455",90,605,110,84,260,578,"5,170","6,816",260,"1,724","1,770",767,"32,250","64,234","20,360","4,925",30,82,"3,560","1,292","4,430",455,"3,270",132,20,8,400,103,140,32,370,156,10,3,"92,160","69,022","15,680","134,190","16,420","132,982",370,219,"653,250","522,646","207,770","216,037","174,890","188,368","56,650","39,638","25,010","21,837","9,300","7,667","19,080","4,470","117,060","76,255",20,18,0,0,"71,540","35,567","613,550","482,130","610,150","474,707","4,390","7,424"
IL,3,"1,167,710","721,830","138,960","289,360","1,046,030","70,900","592,000","874,120","1,870,450","674,300","37,750","18,460",230,"19,060","5,820","239,880","235,300","20,042,068","1,167,710","20,357,513","923,400","15,328,608","172,310","131,751","101,350","216,730","93,250","140,509","15,980","7,630","220,620","1,813,800","80,540","170,219","196,760","2,255,599","5,110","39,120","182,821","92,140","174,793","25,880","70,222","245,180","315,445","6,120","1,393",570,"3,669","14,040","51,922","6,670","23,193","52,170","49,043","1,141,600","17,109,801","1,141,600","16,797,905","169,760","311,895","26,070","592,288","18,730","304,090","11,260","16,861","12,240","9,958","19,040","111,697","22,790","113,974","25,380","128,768","2,350","3,063","13,360","98,408",260,"1,562",310,201,510,"1,244","17,130","45,869",920,"7,421","65,730","45,206","733,450","4,045,922","724,310","408,048",140,368,"15,420","6,031","287,500","99,588","11,240",606,"15,450","5,106","66,340","32,105","82,430","13,968","132,530","46,951","1,060",565,"185,610","314,992","49,260","377,157","50,600","373,668","36,600","20,101","1,094,600","3,340,907","428,310","1,465,150","385,850","1,273,808","308,470","533,339","69,410","60,779","25,200","20,594","514,870","308,460","672,130","649,575",60,82,0,0,"104,140","123,663","1,028,180","2,810,841","1,021,660","2,793,312","9,140","17,529"
IL,4,"1,391,100","763,260","282,600","310,710","1,250,260","80,580","728,530","1,039,740","2,517,980","860,450","28,100","13,110",210,"14,780","2,770","242,430","287,390","50,683,928","1,391,100","51,274,669","1,205,040","41,666,162","273,830","222,581","157,640","419,344","146,040","280,671","75,210","30,299","171,280","1,399,129","126,660","398,216","268,140","4,892,172","9,010","54,570","324,207","204,630","1,465,691","47,040","379,447","303,340","590,741","22,700","5,400","1,500","11,615","21,850","106,458","20,860","85,835","150,460","168,054","1,322,850","21,105,895","1,322,850","20,764,116","179,460","341,779","68,220","1,537,687","37,760","577,551","45,040","93,005","19,870","24,335","52,670","305,045","61,300","361,048","67,440","397,534","9,010","13,410","42,260","307,493",980,"6,060","1,130","1,424","1,030","3,316","51,020","201,255","2,720","25,239","133,960","223,380","1,377,810","27,719,951","1,368,340","3,026,690",140,641,"40,140","32,323","625,360","731,720","36,060","2,776","58,660","37,470","105,900","112,116","205,570","40,443","423,900","529,434","5,750","6,949","123,100","287,177","66,000","487,685","69,040","516,489","59,250","38,175","1,353,760","5,527,229","294,990","650,983","261,150","560,907","291,400","583,419","66,950","58,223","19,780","20,777","1,036,040","2,294,974","1,105,390","2,634,209",170,304,20,7,"190,670","284,396","1,192,820","3,160,248","1,180,540","3,122,517","17,030","37,731"
IL,5,"865,600","413,040","310,860","118,080","777,880","48,710","482,010","597,860","1,682,170","508,520","9,460","2,500",70,"6,880",40,"103,150","234,010","53,320,798","865,600","53,899,314","743,540","41,591,841","274,770","256,319","169,760","579,293","158,200","397,368","125,380","54,169","110,820","976,884","138,130","550,296","232,340","6,351,690","9,590","37,440","236,427","167,130","2,571,176","42,070","523,494","237,610","578,516","24,090","5,924","1,870","18,746","17,650","113,168","20,120","95,648","126,670","148,454","764,460","13,531,195","764,460","13,267,436","138,960","263,759","101,120","2,288,136","37,700","611,612","78,590","235,493","19,800","29,068","87,880","508,577","93,890","669,699","100,640","712,927","12,670","16,050","75,950","553,547","1,510","8,835","2,150","2,245","1,440","4,097","78,960","340,052","3,750","34,638","108,570","276,114","862,950","37,140,267","861,010","4,601,584",120,903,"16,620","39,146","356,560","741,023","48,520","5,295","35,370","20,726","63,200","77,554","52,560","9,002","268,550","610,534","5,260","10,369","80,390","207,171","16,990","163,464","23,490","203,594","21,130","19,123","851,610","5,626,973","6,710","2,796","4,950","2,061","66,700","116,794","41,360","38,156","4,430","7,254","790,580","3,860,560","809,850","4,109,599",180,310,10,1,"175,950","365,243","687,410","1,865,224","672,730","1,813,833","19,520","51,391"
IL,6,"578,360","191,070","324,410","51,450","521,740","31,020","340,980","381,180","1,287,760","386,070","3,600",680,50,"2,870",0,"49,820","182,940","50,145,026","578,360","50,616,858","494,880","37,463,943","246,860","270,322","160,610","666,220","150,360","471,187","136,620","68,571","83,350","845,547","132,260","709,719","190,670","6,940,986","9,040","26,870","161,674","131,410","2,589,848","38,290","534,350","153,100","471,832","22,950","5,923","2,200","24,338","14,490","110,461","14,020","78,899","61,980","69,205","479,020","9,781,755","479,020","9,567,859","107,050","213,896","99,340","2,379,551","27,480","483,329","81,920","329,506","15,720","25,401","90,520","559,382","93,420","760,799","99,100","807,102","11,420","12,478","79,840","629,203","1,490","9,135","2,420","2,475","1,770","6,089","80,810","387,475","3,800","38,466","93,170","290,032","577,400","37,622,625","576,320","5,000,070",250,"1,140","6,320","24,607","258,250","661,895","50,300","7,441","32,100","18,978","45,680","60,053",0,0,"205,270","557,707","3,110","7,751","62,140","177,279","4,150","37,443","7,850","64,482","7,510","9,398","572,010","5,635,283",0,0,0,0,"11,510","17,620","32,780","30,377",970,"1,850","563,640","4,338,175","567,830","4,552,521",210,218,10,8,"136,060","357,945","441,170","1,428,865","426,890","1,370,596","18,820","58,269"
