"state","cd117","cd118","stab","pop20","IntPtLat","IntPtLon","afact2","afact"
"State code","Congressional district code (117th Congress)","Congressional district code (118th Congress)","State abbr.","Total population (2020 Census)","Weighted centroid latitude","Weighted centroid west longitude","cd118-to-cd117 allocation factor","cd117-to-cd118 allocation factor"
"48","14","09","TX",6806,29.504583,-95.430646,0.008874,0.008785 
"48","14","14","TX",681614,29.50792,-94.843671,0.88869,0.879858 
"48","14","22","TX",14686,29.416144,-95.440428,0.019148,0.018957 
"48","14","36","TX",71580,30.105969,-94.170928,0.093326,0.092399 
"48","15","15","TX",527191,26.849426,-98.16824,0.687353,0.652705 
"48","15","28","TX",88626,29.27172,-98.231101,0.115551,0.109726 
"48","15","34","TX",191885,26.226648,-98.045067,0.25018,0.237569 
"48","16","16","TX",720471,31.801512,-106.388155,0.939353,0.95129 
"48","16","23","TX",36891,31.88476,-106.294529,0.048099,0.04871 
"48","17","06","TX",12511,31.747112,-96.198486,0.016312,0.01553 
"48","17","10","TX",277843,30.597179,-96.463008,0.362252,0.344887 
"48","17","17","TX",419449,31.300373,-97.1208,0.546879,0.520662 
"48","17","37","TX",95803,30.420831,-97.692024,0.124908,0.11892 
"48","18","02","TX",41090,30.037448,-95.410216,0.053573,0.051562 
"48","18","07","TX",8898,29.77215,-95.397831,0.011601,0.011166 
"48","18","09","TX",29562,29.682311,-95.348334,0.038543,0.037096 
"48","18","18","TX",607268,29.872541,-95.402602,0.791758,0.76203 
"48","18","29","TX",110090,29.897511,-95.409484,0.143536,0.138146 
"48","19","19","TX",711048,33.208364,-101.358013,0.927066,0.972142 
"48","19","25","TX",20376,33.119214,-98.65873,0.026566,0.027858 
"48","20","20","TX",635137,29.47019,-98.609878,0.828094,0.822607 
"48","20","21","TX",12096,29.522659,-98.518332,0.015771,0.015666 
"48","20","23","TX",92900,29.504116,-98.664538,0.121123,0.120321 
"48","20","28","TX",11216,29.354457,-98.492591,0.014623,0.014527 
"48","20","35","TX",20754,29.437989,-98.516383,0.027059,0.02688 
"48","21","10","TX",601,30.305204,-97.923126,0.000784,0.000709 
"48","21","20","TX",20470,29.531333,-98.568413,0.026689,0.024137 
"48","21","21","TX",602532,29.778584,-98.486568,0.785583,0.710474 
"48","21","23","TX",2134,29.567918,-98.566436,0.002782,0.002516 
"48","21","35","TX",41202,30.032659,-97.890724,0.053719,0.048583 
"48","21","37","TX",181131,30.226697,-97.79709,0.236159,0.21358 
"48","22","07","TX",140431,29.630578,-95.686034,0.183094,0.14443 
"48","22","09","TX",133151,29.556497,-95.439977,0.173603,0.136943 
"48","22","14","TX",565,29.39875,-95.268396,0.000737,0.000581 
"48","22","22","TX",585471,29.59939,-95.644987,0.763339,0.602145 
"48","22","29","TX",9046,29.598929,-95.219569,0.011794,0.009304 
"48","22","36","TX",103645,29.562218,-95.188201,0.135133,0.106597 
"48","23","16","TX",46515,31.666145,-106.258036,0.060646,0.05573 
"48","23","20","TX",104457,29.388542,-98.642737,0.136191,0.125151 
"48","23","21","TX",4466,29.558019,-98.549647,0.005823,0.005351 
"48","23","23","TX",633614,29.786699,-100.489396,0.826108,0.759138 
"48","23","28","TX",45597,29.327103,-98.416956,0.059449,0.05463 
"48","24","06","TX",65772,32.855905,-96.957319,0.085754,0.079946 
"48","24","12","TX",9198,32.797858,-97.190921,0.011992,0.01118 
"48","24","24","TX",372695,32.897175,-97.067453,0.485921,0.453011 
"48","24","26","TX",101220,33.026906,-96.896312,0.131971,0.123033 
"48","24","32","TX",113363,32.971415,-96.844731,0.147803,0.137793 
"48","24","33","TX",160458,32.893901,-96.958296,0.209206,0.195037 
"48","25","06","TX",83797,32.25112,-97.178145,0.109255,0.098998 
"48","25","10","TX",117248,30.389524,-97.953764,0.152868,0.138517 
"48","25","11","TX",67519,31.091041,-97.89321,0.088031,0.079767 
"48","25","21","TX",63798,30.151535,-98.038474,0.08318,0.075371 
"48","25","25","TX",170312,32.406936,-97.493323,0.222053,0.201207 
"48","25","31","TX",158680,31.160885,-97.942714,0.206887,0.187465 
"48","25","35","TX",35895,30.285818,-97.69147,0.0468,0.042406 
"48","25","37","TX",149203,30.273537,-97.800996,0.194531,0.176269 
"48","26","04","TX",51193,33.16711,-96.874036,0.066746,0.054281 
"48","26","12","TX",71,32.976594,-97.349225,0.000093,0.000075 
"48","26","13","TX",137298,33.216478,-97.129912,0.179009,0.145581 
"48","26","24","TX",176455,32.916065,-97.251309,0.230062,0.1871 
"48","26","26","TX",578089,33.111699,-97.03052,0.753714,0.612963 
"48","27","22","TX",77825,29.109674,-96.093122,0.101468,0.105212 
"48","27","27","TX",661872,28.286754,-97.298133,0.86295,0.894788 
"48","28","15","TX",186725,26.967776,-98.318596,0.243453,0.239 
"48","28","21","TX",9476,29.527165,-98.375478,0.012355,0.012129 
"48","28","23","TX",1448,28.043479,-99.333351,0.001888,0.001853 
"48","28","28","TX",478191,27.835337,-99.092113,0.623466,0.612064 
"48","28","35","TX",105436,29.505046,-98.336779,0.137468,0.134953 
"48","29","09","TX",36820,29.678514,-95.292235,0.048006,0.051335 
"48","29","18","TX",6540,29.904485,-95.279723,0.008527,0.009118 
"48","29","29","TX",647837,29.778074,-95.271213,0.844652,0.903217 
"48","29","36","TX",26058,29.688762,-95.165623,0.033974,0.03633 
"48","30","30","TX",654868,32.678723,-96.836515,0.853819,0.836383 
"48","30","32","TX",126039,32.776209,-96.684381,0.16433,0.160974 
"48","30","33","TX",2069,32.733613,-96.956583,0.002698,0.002642 
"48","31","10","TX",49199,30.490169,-97.767617,0.064146,0.052688 
"48","31","11","TX",128783,31.0828,-97.717721,0.167908,0.137917 
"48","31","17","TX",86834,30.512687,-97.634274,0.113214,0.092993 
"48","31","31","TX",608307,30.750363,-97.636506,0.793112,0.651451 
"48","31","37","TX",60649,30.46151,-97.7793,0.079074,0.064951 
"48","32","03","TX",64966,33.010689,-96.555467,0.084703,0.08227 
"48","32","05","TX",257330,32.904902,-96.600087,0.335508,0.325872 
"48","32","24","TX",132452,32.894617,-96.785622,0.172691,0.167732 
"48","32","30","TX",44492,32.810739,-96.804481,0.058009,0.056343 
"48","32","32","TX",290426,32.907468,-96.733181,0.378658,0.367783 
"48","33","06","TX",139732,32.773142,-97.011334,0.182183,0.193899 
"48","33","12","TX",4591,32.788567,-97.345776,0.005986,0.006371 
"48","33","24","TX",32,32.806176,-97.117518,0.000042,0.000044 
"48","33","25","TX",9455,32.742494,-97.116656,0.012327,0.01312 
"48","33","33","TX",566834,32.746063,-97.097025,0.73904,0.786566 
"48","34","15","TX",53071,27.330482,-98.073973,0.069194,0.074553 
"48","34","27","TX",83678,28.571539,-97.578541,0.1091,0.11755 
"48","34","34","TX",575102,26.161518,-97.67562,0.749819,0.807896 
"48","35","20","TX",6923,29.395285,-98.508651,0.009026,0.008317 
"48","35","21","TX",74619,29.624037,-98.296967,0.097288,0.089644 
"48","35","27","TX",19173,29.886457,-97.736431,0.024998,0.023033 
"48","35","28","TX",143357,29.423009,-98.410744,0.186909,0.172222 
"48","35","35","TX",505435,29.868019,-98.017132,0.658988,0.607205 
"48","35","37","TX",82889,30.256587,-97.75142,0.108071,0.099579 
"48","36","02","TX",79050,29.8416,-95.091297,0.103066,0.101385 
"48","36","08","TX",50123,30.736484,-94.936825,0.06535,0.064285 
"48","36","14","TX",84808,30.120218,-93.865842,0.110573,0.10877 
"48","36","29","TX",14,29.623409,-95.198914,0.000018,0.000018 
"48","36","36","TX",565704,29.946473,-94.823572,0.737566,0.725541 
"49","01","01","UT",727350,41.28892,-111.951334,0.889285,0.909077 
"49","01","03","UT",72747,40.450358,-110.156132,0.088943,0.090923 
"49","02","01","UT",71517,40.760835,-111.854061,0.087439,0.089214 
"49","02","02","UT",713118,39.405421,-112.501619,0.871884,0.889578 
"49","02","04","UT",17001,39.318961,-111.700453,0.020786,0.021208 
"49","03","03","UT",671181,40.277968,-111.619247,0.820611,0.853145 
"49","03","04","UT",115533,40.094334,-111.652604,0.141255,0.146855 
"49","04","01","UT",19037,40.699423,-111.814616,0.023275,0.021555 
"49","04","02","UT",104786,40.700226,-111.911175,0.128115,0.118648 
"49","04","03","UT",73976,40.621152,-111.865467,0.090446,0.083762 
"49","04","04","UT",685370,40.50062,-111.94489,0.837959,0.776035 
"50","00","00","VT",643077,44.101951,-72.824278,1,1 
"51","01","01","VA",319599,37.600543,-76.921467,0.407519,0.386173 
"51","01","05","VA",16840,37.820486,-77.634288,0.021354,0.020348 
"51","01","07","VA",346606,38.382229,-77.411948,0.442275,0.418805 
"51","01","10","VA",144561,38.727856,-77.547224,0.184324,0.174674 
"51","02","01","VA",115713,37.192943,-76.541306,0.147545,0.154113 
"51","02","02","VA",505165,36.899177,-76.064983,0.643163,0.672809 
"51","02","03","VA",129952,36.964002,-76.275193,0.166693,0.173078 
"51","03","02","VA",120802,36.838928,-76.552465,0.153802,0.15963 
"51","03","03","VA",635959,36.945612,-76.370911,0.815764,0.840369 
"51","04","01","VA",3428,37.285354,-77.605364,0.004371,0.00434 
"51","04","02","VA",159471,36.709096,-76.378889,0.203034,0.201909 
"51","04","03","VA",13676,36.793218,-76.397494,0.017543,0.017315 
"51","04","04","VA",613240,37.374641,-77.410329,0.778843,0.776435 
"51","05","04","VA",15849,36.758266,-77.863273,0.020129,0.02144 
"51","05","05","VA",512004,37.378002,-78.775934,0.649245,0.692636 
"51","05","07","VA",34499,38.300955,-78.346027,0.044021,0.04667 
"51","05","09","VA",113301,37.077983,-79.743808,0.144077,0.153273 
"51","05","10","VA",63558,38.73237,-77.830576,0.08104,0.085981 
"51","06","05","VA",138207,37.417329,-79.191257,0.175253,0.181041 
"51","06","06","VA",583681,38.072757,-79.160886,0.74527,0.76458 
"51","06","09","VA",41513,37.255291,-79.949776,0.052789,0.054379 
"51","07","01","VA",345516,37.553838,-77.608747,0.440565,0.422691 
"51","07","04","VA",158284,37.51377,-77.506467,0.201028,0.193639 
"51","07","05","VA",121563,37.637736,-77.934485,0.154148,0.148716 
"51","07","07","VA",192056,38.316371,-77.777648,0.245067,0.234954 
"51","08","08","VA",715090,38.834243,-77.113574,0.911996,0.895814 
"51","08","11","VA",83167,38.767021,-77.188511,0.106013,0.104186 
"51","09","06","VA",65177,37.461027,-80.022761,0.083221,0.093544 
"51","09","09","VA",631578,36.93908,-81.248645,0.803133,0.906456 
"51","10","06","VA",134322,39.164031,-78.162542,0.171508,0.151704 
"51","10","08","VA",13711,38.942606,-77.178485,0.017486,0.015485 
"51","10","10","VA",573487,38.968744,-77.516597,0.731232,0.647699 
"51","10","11","VA",163902,38.890138,-77.366727,0.208926,0.185112 
"51","11","07","VA",210527,38.635013,-77.305874,0.268636,0.261227 
"51","11","08","VA",55292,38.834365,-77.193388,0.070517,0.068608 
"51","11","10","VA",2669,38.809467,-77.395494,0.003403,0.003312 
"51","11","11","VA",537428,38.864045,-77.313626,0.685061,0.666853 
"53","01","01","WA",488664,47.797833,-122.150233,0.632959,0.618765 
"53","01","02","WA",173179,48.74712,-122.420483,0.225169,0.219286 
"53","01","08","WA",127897,47.848102,-121.959931,0.166133,0.161948 
"53","02","01","WA",214508,47.949576,-122.208454,0.277849,0.280635 
"53","02","02","WA",547748,48.239158,-122.39615,0.712189,0.716604 
"53","02","08","WA",2110,48.261415,-122.223127,0.002741,0.00276 
"53","03","03","WA",750015,45.901456,-122.682632,0.974921,0.970579 
"53","03","04","WA",22735,45.798391,-121.145999,0.029576,0.029421 
"53","04","04","WA",728180,46.645087,-119.735254,0.947275,0.968526 
"53","04","05","WA",23663,46.595016,-118.886971,0.030538,0.031473 
"53","05","05","WA",751208,47.507293,-117.47861,0.969462,1 
"53","06","06","WA",712370,47.501042,-122.847887,0.921234,0.966846 
"53","06","10","WA",24428,47.19835,-122.444486,0.03174,0.033154 
"53","07","02","WA",48178,47.805665,-122.35372,0.062642,0.060268 
"53","07","07","WA",750157,47.635507,-122.342775,0.974656,0.938412 
"53","07","09","WA",1055,47.603295,-122.328459,0.001372,0.00132 
"53","08","04","WA",17795,47.419779,-120.282382,0.023149,0.0228 
"53","08","06","WA",6636,47.249778,-122.311697,0.008582,0.008502 
"53","08","08","WA",613090,47.337977,-121.765948,0.796379,0.785515 
"53","08","09","WA",116294,47.331927,-122.227835,0.151259,0.149 
"53","08","10","WA",26679,47.164054,-122.24391,0.034665,0.034182 
"53","09","01","WA",68859,47.625129,-122.162093,0.089192,0.089032 
"53","09","06","WA",23797,47.287963,-122.392016,0.030774,0.030769 
"53","09","07","WA",19506,47.575898,-122.308963,0.025344,0.02522 
"53","09","08","WA",9768,47.436868,-122.150345,0.012688,0.01263 
"53","09","09","WA",651489,47.469824,-122.248835,0.847368,0.842349 
"53","10","03","WA",19293,46.861527,-122.797877,0.025078,0.024569 
"53","10","06","WA",30475,47.211445,-122.788705,0.03941,0.038808 
"53","10","08","WA",16982,47.066173,-122.339337,0.022059,0.021626 
"53","10","10","WA",718523,47.107786,-122.576076,0.933595,0.914998 
"54","01","01","WV",7408,38.923122,-80.826495,0.008267,0.012305 
"54","01","02","WV",594636,39.574602,-80.382919,0.662437,0.987695 
"54","02","01","WV",318068,38.483562,-81.587545,0.35496,0.51212 
"54","02","02","WV",303013,39.290699,-78.550529,0.337563,0.48788 
"54","03","01","WV",570591,37.980135,-81.562064,0.636773,1 
"55","01","01","WI",631331,42.696167,-88.153873,0.856954,0.867866 
"55","01","05","WI",96121,42.909357,-88.275992,0.130472,0.132134 
"55","02","01","WI",45413,42.551494,-89.031287,0.061643,0.057529 
"55","02","02","WI",736715,43.056035,-89.471438,1,0.933268 
"55","02","03","WI",7265,43.424675,-90.199908,0.009861,0.009203 
"55","03","03","WI",729448,44.199486,-90.964223,0.990134,0.994362 
"55","03","07","WI",4136,44.9338,-91.132873,0.005614,0.005638 
"55","04","01","WI",48160,42.936128,-87.86556,0.065371,0.069256 
"55","04","04","WI",647235,43.061499,-87.952786,0.878543,0.930744 
"55","05","01","WI",11811,42.83434,-88.739564,0.016032,0.016057 
"55","05","04","WI",87787,43.035562,-88.015649,0.11916,0.119345 
"55","05","05","WI",635923,43.129071,-88.305993,0.863187,0.86453 
"55","05","06","WI",50,43.4433,-88.856014,0.000068,0.000068 
"55","06","04","WI",1692,43.173034,-87.932966,0.002297,0.002325 
"55","06","05","WI",4671,43.453352,-88.663872,0.00634,0.006418 
"55","06","06","WI",721411,43.789115,-88.381138,0.979228,0.991257 
"55","07","03","WI",3,44.457482,-90.848198,4E-6,4E-6 
"55","07","07","WI",732579,45.361362,-90.859037,0.994386,0.999996 
"55","08","06","WI",15253,44.06073,-88.429495,0.020704,0.020284 
"55","08","08","WI",736714,44.521461,-88.204489,1,0.979716 
"56","00","00","WY",576851,42.694801,-106.993051,1,1 
"72","98","98","PR",3285874,18.282916,-66.348884,1,1 
